frame,mode,baseline_best_idx,scored_best_idx,baseline_iou,scored_iou,delta,sam_best_mask_png,score_best_mask_png,sequence
27,default_no_gt,4,4,0.9606518866539422,0.9606518866539422,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00027_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00027_best.png,hike
28,default_no_gt,4,4,0.9585418506525364,0.9585418506525364,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00028_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00028_best.png,hike
29,default_no_gt,4,4,0.9576111716351392,0.9576111716351392,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00029_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00029_best.png,hike
30,default_no_gt,1,4,3.3031941887805505e-05,0.9570914182836568,0.957058386341769,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00030_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00030_best.png,hike
31,default_no_gt,1,4,3.693148593833673e-05,0.956266450698522,0.9562295192125836,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00031_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00031_best.png,hike
32,default_no_gt,1,4,3.0271749495218576e-05,0.9605954465849388,0.9605651748354436,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00032_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00032_best.png,hike
33,default_no_gt,4,4,0.9629804415080488,0.9629804415080488,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00033_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00033_best.png,hike
34,default_no_gt,1,4,6.827866384862e-05,0.960025549582158,0.9599572709183092,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00034_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00034_best.png,hike
35,default_no_gt,1,4,3.678848765592954e-05,0.960857967227394,0.960821178739738,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00035_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00035_best.png,hike
36,default_no_gt,4,4,0.9644371043214974,0.9644371043214974,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00036_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00036_best.png,hike
37,default_no_gt,5,4,0.9548555265930896,0.9632304299889748,0.0083749033958849,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00037_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00037_best.png,hike
38,default_no_gt,5,4,0.9542044563878626,0.9665794017712918,0.0123749453834292,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00038_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00038_best.png,hike
39,default_no_gt,5,4,0.9504266786436112,0.9604447175819878,0.0100180389383767,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00039_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00039_best.png,hike
40,default_no_gt,5,4,0.9539261285909711,0.962809692349578,0.0088835637586067,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00040_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00040_best.png,hike
41,default_no_gt,5,5,0.9544223356599646,0.9544223356599646,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00041_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00041_best.png,hike
42,default_no_gt,5,4,0.9555612375351572,0.9626687038451744,0.0071074663100172,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00042_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00042_best.png,hike
43,default_no_gt,5,4,0.96099074356627,0.9648093841642228,0.0038186405979528,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00043_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00043_best.png,hike
44,default_no_gt,5,5,0.9629910895099232,0.9629910895099232,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00044_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00044_best.png,hike
45,default_no_gt,5,5,0.9624021948988924,0.9624021948988924,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00045_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00045_best.png,hike
46,default_no_gt,5,4,0.9601245787807616,0.9629686148837684,0.0028440361030065,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00046_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00046_best.png,hike
47,default_no_gt,5,4,0.9591123895623588,0.9623037184798732,0.0031913289175143,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00047_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00047_best.png,hike
48,default_no_gt,5,4,0.9647416100473544,0.962980007158562,-0.0017616028887922,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00048_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00048_best.png,hike
49,default_no_gt,5,4,0.9591995035681042,0.9643721361272718,0.0051726325591675,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00049_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00049_best.png,hike
50,default_no_gt,5,4,0.9571725571725572,0.9633786789427404,0.0062061217701832,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00050_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00050_best.png,hike
51,default_no_gt,5,4,0.9577744141134716,0.9615464560382456,0.0037720419247742,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00051_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00051_best.png,hike
52,default_no_gt,5,4,0.9529565672422816,0.9596937978440868,0.0067372306018053,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00052_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00052_best.png,hike
53,default_no_gt,4,4,0.9617400419287212,0.9617400419287212,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00053_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00053_best.png,hike
54,default_no_gt,4,4,0.9614352606934288,0.9614352606934288,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00054_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00054_best.png,hike
55,default_no_gt,4,4,0.9605861813564702,0.9605861813564702,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00055_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00055_best.png,hike
56,default_no_gt,4,4,0.9604459782320148,0.9604459782320148,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00056_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00056_best.png,hike
57,default_no_gt,4,4,0.9638255175327418,0.9638255175327418,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00057_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00057_best.png,hike
58,default_no_gt,5,4,0.9520216779129697,0.964680378575583,0.0126587006626134,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00058_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00058_best.png,hike
59,default_no_gt,5,4,0.9534408602150538,0.9654029196299664,0.0119620594149124,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00059_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00059_best.png,hike
60,default_no_gt,4,4,0.9660133557739292,0.9660133557739292,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00060_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00060_best.png,hike
61,default_no_gt,5,4,0.9540918163672656,0.9607042331254484,0.0066124167581829,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00061_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00061_best.png,hike
62,default_no_gt,5,4,0.9597710918465636,0.9613001351960344,0.0015290433494707,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00062_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00062_best.png,hike
63,default_no_gt,5,4,0.9565721574766626,0.9634927043082068,0.0069205468315443,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00063_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00063_best.png,hike
64,default_no_gt,5,4,0.9637043289521284,0.965167865707434,0.0014635367553057,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00064_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00064_best.png,hike
65,default_no_gt,5,4,0.9560460055952752,0.9633543443332098,0.0073083387379346,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00065_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00065_best.png,hike
66,default_no_gt,5,4,0.9645245170876672,0.9660704407154712,0.0015459236278039,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00066_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00066_best.png,hike
67,default_no_gt,5,4,0.9610951008645532,0.9673444976076556,0.0062493967431022,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00067_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00067_best.png,hike
68,default_no_gt,5,4,0.9576380728554642,0.961542957334892,0.0039048844794277,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00068_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00068_best.png,hike
69,default_no_gt,4,4,0.9628055878928988,0.9628055878928988,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00069_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00069_best.png,hike
70,default_no_gt,5,4,0.9594531432577704,0.9653808110781404,0.0059276678203699,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00070_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00070_best.png,hike
71,default_no_gt,5,4,0.9618953142323629,0.965561298565538,0.0036659843331753,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00071_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00071_best.png,hike
72,default_no_gt,5,4,0.963499825358016,0.9643416246303704,0.0008417992723545,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00072_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00072_best.png,hike
73,default_no_gt,5,4,0.962906976744186,0.9655731065208586,0.0026661297766725,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00073_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00073_best.png,hike
74,default_no_gt,5,4,0.963057620817844,0.962497839737312,-0.0005597810805317,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00074_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00074_best.png,hike
75,default_no_gt,5,4,0.9658119658119658,0.9639187160835933,-0.0018932497283726,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00075_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00075_best.png,hike
76,default_no_gt,5,4,0.9607523437954928,0.9629394079555966,0.0021870641601037,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00076_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00076_best.png,hike
77,default_no_gt,5,4,0.9564887722368036,0.961311247538515,0.0048224753017113,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00077_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00077_best.png,hike
78,default_no_gt,5,4,0.9577349199835864,0.9625145518044238,0.0047796318208374,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00078_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00078_best.png,hike
79,default_no_gt,4,4,0.963522974642584,0.963522974642584,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_sam\00079_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hike\selected_by_score_default_no_gt\00079_best.png,hike
0,default_no_gt,0,1,0.0804433887569279,0.4173707688270795,0.3369273800701515,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00000_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00000_best.png,hockey
1,default_no_gt,2,1,0.0900318188931198,0.3820546163849155,0.2920227974917957,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00001_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00001_best.png,hockey
2,default_no_gt,0,1,0.0822317060476735,0.4072850995696987,0.3250533935220252,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00002_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00002_best.png,hockey
3,default_no_gt,0,1,0.0859902378232422,0.395258852916687,0.3092686150934448,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00003_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00003_best.png,hockey
4,default_no_gt,0,1,0.0861448261674552,0.2126222040231355,0.1264773778556803,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00004_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00004_best.png,hockey
5,default_no_gt,2,2,0.0911409190595195,0.0911409190595195,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00005_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00005_best.png,hockey
6,default_no_gt,2,0,0.0944232238349885,0.0848834832379395,-0.009539740597049,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00006_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00006_best.png,hockey
7,default_no_gt,0,1,0.0862033514958363,0.2015591342701815,0.1153557827743452,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00007_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00007_best.png,hockey
8,default_no_gt,2,1,0.0998866680403873,0.2097156398104265,0.1098289717700391,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00008_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00008_best.png,hockey
9,default_no_gt,0,1,0.088506580992849,0.2762478925049813,0.1877413115121323,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00009_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00009_best.png,hockey
10,default_no_gt,2,1,0.0906596251423837,0.248463871820798,0.1578042466784142,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00010_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00010_best.png,hockey
11,default_no_gt,2,1,0.0904285347703361,0.2438669522693287,0.1534384174989925,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00011_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00011_best.png,hockey
12,default_no_gt,2,1,0.0891758604911281,0.2023101604278074,0.1131342999366793,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00012_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00012_best.png,hockey
13,default_no_gt,2,1,0.0877308041569972,0.19747397166752,0.1097431675105228,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00013_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00013_best.png,hockey
14,default_no_gt,2,1,0.0883711588672424,0.1953376808335207,0.1069665219662783,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00014_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00014_best.png,hockey
15,default_no_gt,2,1,0.0869565217391304,0.2029521747687463,0.1159956530296158,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00015_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00015_best.png,hockey
16,default_no_gt,2,1,0.0837675744764526,0.2301453501617533,0.1463777756853006,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00016_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00016_best.png,hockey
17,default_no_gt,2,1,0.0816326530612244,0.2239902653624748,0.1423576123012503,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00017_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00017_best.png,hockey
18,default_no_gt,2,2,0.0778120905858132,0.0778120905858132,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00018_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00018_best.png,hockey
19,default_no_gt,2,1,0.0761619880349746,0.0836420176521699,0.0074800296171952,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00019_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00019_best.png,hockey
20,default_no_gt,2,1,0.073774587743606,0.0795911907023018,0.0058166029586957,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00020_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00020_best.png,hockey
21,default_no_gt,2,0,0.0742027155036312,0.0708444404283197,-0.0033582750753114,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00021_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00021_best.png,hockey
22,default_no_gt,2,0,0.0756484149855907,0.0695158236407898,-0.0061325913448009,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00022_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00022_best.png,hockey
23,default_no_gt,2,1,0.0732658182469976,0.0731956473462136,-7.017090078403898e-05,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00023_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00023_best.png,hockey
24,default_no_gt,2,1,0.0719971539111486,0.0746737447467374,0.0026765908355887,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00024_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00024_best.png,hockey
25,default_no_gt,2,1,0.0679773555097204,0.067792920276919,-0.0001844352328013,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00025_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00025_best.png,hockey
26,default_no_gt,2,1,0.0658516495426366,0.0680788644894085,0.0022272149467718,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00026_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00026_best.png,hockey
27,default_no_gt,2,1,0.0629041993619039,0.0621601952138362,-0.0007440041480677,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00027_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00027_best.png,hockey
28,default_no_gt,2,1,0.0681425858795097,0.06946287181682,0.0013202859373102,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00028_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00028_best.png,hockey
29,default_no_gt,2,1,0.0642304868040257,0.0661043798433018,0.001873893039276,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00029_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00029_best.png,hockey
30,default_no_gt,2,1,0.062612573977185,0.0678975580702799,0.0052849840930949,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00030_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00030_best.png,hockey
31,default_no_gt,2,1,0.0620896803261102,0.0660839906203368,0.0039943102942265,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00031_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00031_best.png,hockey
32,default_no_gt,5,1,0.0433217637228435,0.080308781507229,0.0369870177843855,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00032_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00032_best.png,hockey
33,default_no_gt,2,1,0.0625905411163187,0.0768936982813494,0.0143031571650307,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_sam\00033_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\hockey\selected_by_score_default_no_gt\00033_best.png,hockey
